video_id,title,channel_title,trending_date,views,likes,comment_count,engagement_rate,view_zscore,like_zscore,comment_zscore,is_anomaly
f2MZnJlDJ4c,Kevin Hart Leads 2018 NBA All-Star Game Introductions | Team LeBron & Team Stephen,NBA,18.22.02,2380343,21651,2501,0.91,4.3,3.73,3.64,true
VlZ1SWLBfPE,The Truth About Where Hair Extensions Come From | Shady | Refinery29,Refinery29,18.12.06,2108182,115922,6072,5.5,4.29,4.45,4.32,true
HrQNdClwMs4,DIY GIANT McDONALDS HASH BROWN 🍟 - VERSUS,HellthyJunkFood,18.15.05,1957964,25829,3698,1.32,4.27,2.65,2.17,true
HrQNdClwMs4,DIY GIANT McDONALDS HASH BROWN 🍟 - VERSUS,HellthyJunkFood,18.15.05,1957964,25829,3698,1.32,4.27,2.65,2.17,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.05.05,6354355,189390,26776,2.98,4.23,4.12,4.1,true
_rB36UGoP4Y,Cobra Kai Ep 1 - “Ace Degenerate” - The Karate Kid Saga Continues,Cobra Kai,18.04.05,7627332,73086,11318,0.96,4.18,4.54,2.81,true
jPEYpryMp2s,Solo: A Star Wars Story Official Trailer,Star Wars,18.15.04,9971343,181127,34085,1.82,4.17,3.83,3.5,true
_QWZvU7VCn8,Brad Pitt Bid $120k For A Night With Emilia Clarke!  | The Graham Norton Show,The Graham Norton Show,18.14.06,5564576,46351,2861,0.83,4.17,2.39,2.77,true
L3ymBk6Vb04,Avengers: Infinity War Cast Sings The Marvel Bunch,The Tonight Show Starring Jimmy Fallon,18.02.05,8408515,331934,12519,3.95,4.17,5.81,3.51,true
0XuOkYlUWIs,13 Reasons Why: Season 2 | Official Trailer [HD] | Netflix,Netflix,18.13.05,6295801,221316,21259,3.52,4.15,5.35,5.71,true
p8XP7A7kvzM,Spill Your Guts or Fill Your Guts w/ Kim Kardashian,The Late Late Show with James Corden,17.21.11,11217517,216489,11975,1.93,4.12,1.9,1.52,true
wzKL-bQKcgA,Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,Lele Pons,17.21.12,17758014,865679,45223,4.87,4.11,3.81,3.57,true
_EvMYEfF_hQ,Stranger Things Cast Answer the Web's Most Searched Questions | WIRED,WIRED,17.24.11,10311506,388862,27036,3.77,4.11,4.35,4.27,true
3BJU2drrtCM,How a TV Works in Slow Motion - The Slow Mo Guys,The Slow Mo Guys,18.23.01,9820768,439810,19371,4.48,4.1,4.48,4.11,true
rFAddL8g8mw,I Went To Japan To Make The Most Difficult Omelet,Tasty,18.06.06,4785038,176459,9917,3.69,4.07,4.33,4.74,true
0EPY1CKFecs,The True Messed Up Story of Pocahontas,CollegeHumor,18.03.04,2958978,66699,9692,2.25,4.05,2.65,3.57,true
jPEYpryMp2s,Solo: A Star Wars Story Official Trailer,Star Wars,18.14.04,9687513,179419,33714,1.85,4.04,3.79,3.45,true
7rOQv_6L9fQ,Why the triple axel is such a big deal,Vox,18.14.02,1960257,31767,3169,1.62,4.04,1.39,0.08,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.04.05,6031937,182598,25949,3.03,3.98,3.94,3.96,true
7iQn-toQp6A,Benjamin Glaze Auditions for American Idol With Nick Jonas' Levels - American Idol 2018 on ABC,American Idol,18.17.03,5544823,13961,3739,0.25,3.95,-1.1,1.54,true
0EPY1CKFecs,The True Messed Up Story of Pocahontas,CollegeHumor,18.02.04,2904076,65686,10822,2.26,3.94,2.57,4.14,true
4kDklB6-69Q,Poo Bear ft. Justin Bieber & Jay Electronica - Hard 2 Face Reality (Lyric Video),Hannah Stocking,18.24.04,29178096,825258,60709,2.83,3.94,3.41,3.12,true
J_CFBjAyPWE,Red Velvet 레드벨벳 'Bad Boy' MV,SMTOWN,18.04.02,21594339,1072246,128809,4.97,3.94,2.21,2.21,true
f2MZnJlDJ4c,Kevin Hart Leads 2018 NBA All-Star Game Introductions | Team LeBron & Team Stephen,NBA,18.21.02,2197143,20457,2352,0.93,3.9,3.47,3.36,true
IBVo8dfqTBc,Rey Mysterio makes a shocking return in the Royal Rumble Match: Royal Rumble 2018 (WWE Network),WWE,18.04.02,11509602,191913,18854,1.67,3.89,4.77,3.05,true
KONe4SNFA64,Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue,Vogue,18.08.05,7197522,518614,23409,7.21,3.88,3.71,3.24,true
p8XP7A7kvzM,Spill Your Guts or Fill Your Guts w/ Kim Kardashian,The Late Late Show with James Corden,17.20.11,10663409,210255,11227,1.97,3.88,1.82,1.38,true
dNW0B0HsvVs,Solo: A Star Wars Story Official Teaser,Star Wars,18.09.02,9328292,186188,40520,2.0,3.87,3.96,4.25,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.03.05,5872967,179163,25567,3.05,3.86,3.86,3.89,true
EeNrUTiwZVw,Best & Worst Dressed 2018 Golden Globes (Dirty Laundry),Clevver Style,18.13.01,937309,17167,2043,1.83,3.81,1.42,2.98,true
0EPY1CKFecs,The True Messed Up Story of Pocahontas,CollegeHumor,18.01.04,2838481,64690,10720,2.28,3.81,2.5,4.09,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.02.05,5753287,176744,25233,3.07,3.77,3.79,3.84,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.14.03,6438646,124860,9283,1.94,3.76,3.09,3.37,true
0XuOkYlUWIs,13 Reasons Why: Season 2 | Official Trailer [HD] | Netflix,Netflix,18.12.05,5784740,209646,20196,3.62,3.75,5.04,5.39,true
L3ymBk6Vb04,Avengers: Infinity War Cast Sings The Marvel Bunch,The Tonight Show Starring Jimmy Fallon,18.01.05,7654009,307706,11669,4.02,3.72,5.34,3.22,true
4kDklB6-69Q,Poo Bear ft. Justin Bieber & Jay Electronica - Hard 2 Face Reality (Lyric Video),Hannah Stocking,18.23.04,27675156,803168,59864,2.9,3.7,3.3,3.06,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.13.03,6344018,123690,9198,1.95,3.69,3.05,3.33,true
Tz5L-rNWZBs,Stephen Goes Live After Trump's State Of The Union,The Late Show with Stephen Colbert,18.01.02,2390395,30286,10766,1.27,3.67,3.41,6.32,true
vn9mMeWcgoM,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,17.15.12,38070298,550348,50935,1.45,3.67,3.23,2.3,true
dNW0B0HsvVs,Solo: A Star Wars Story Official Teaser,Star Wars,18.08.02,8880884,181666,39565,2.05,3.66,3.85,4.14,true
X6iJ0hPpGec,Learn to Break a Glass with Your Voice || Learn Quick,Mike Boyd,17.11.12,1332449,49673,5017,3.73,3.65,3.36,3.56,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.01.05,5587427,173322,24824,3.1,3.64,3.71,3.77,true
iN8zmmCRqUA,$3 Fries Vs. $100 Fries,BuzzFeedVideo,18.26.05,8403143,161689,20545,1.92,3.64,3.06,3.12,true
P3Bd3HUMkyU,First Look at Nintendo Labo,Nintendo,18.25.01,10256746,268212,60028,2.61,3.63,3.38,2.62,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.12.03,6252781,122116,9111,1.95,3.62,2.99,3.29,true
IBVo8dfqTBc,Rey Mysterio makes a shocking return in the Royal Rumble Match: Royal Rumble 2018 (WWE Network),WWE,18.03.02,10878906,185763,18783,1.71,3.61,4.57,3.04,true
0bSE-rh7jFg,When the girl you're wrestling has a tough little brother  - 979280,RM Videos,17.19.12,817094,854,139,0.1,3.56,0.41,0.34,true
Hvysy11716g,Why We Pick Difficult Partners,The School of Life,18.06.02,752354,29849,1222,3.97,3.55,3.4,1.15,true
TudhYwBrgYg,Pastry Chef Attempts To Make Gourmet Skittles | Gourmet Makes | Bon Appétit,Bon Appétit,18.13.06,4116870,96499,8172,2.34,3.54,3.53,3.41,true
QbDuBTWrU-o,My House Burned Down,William Osman,17.12.12,1087385,78398,16646,7.21,3.54,3.31,3.57,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.11.03,6132841,120122,9075,1.96,3.54,2.93,3.27,true
vn9mMeWcgoM,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,17.14.12,36971093,544117,78613,1.47,3.54,3.18,3.97,true
uBYzYji4rmE,Honest Trailers - Black Panther,Screen Junkies,18.23.05,4812273,112003,16770,2.33,3.54,2.97,2.97,true
L8gV7LSt6sI,Fallout 76 Trailer - E3 2018,IGN,18.14.06,2102111,50978,8722,2.43,3.54,3.77,2.61,true
6ZfuNTqbHE8,Marvel Studios' Avengers: Infinity War Official Trailer,Marvel Entertainment,17.08.12,91933007,2625661,350458,2.86,3.52,3.14,3.22,true
p8XP7A7kvzM,Spill Your Guts or Fill Your Guts w/ Kim Kardashian,The Late Late Show with James Corden,17.19.11,9856767,201286,10718,2.04,3.52,1.72,1.29,true
P3Bd3HUMkyU,First Look at Nintendo Labo,Nintendo,18.24.01,9972694,265753,68628,2.66,3.51,3.34,3.12,true
0EPY1CKFecs,The True Messed Up Story of Pocahontas,CollegeHumor,18.31.03,2682548,62542,10424,2.33,3.5,2.34,3.94,true
4cXsgT3ZcL8,Black Girls React to Tarte Shape Tape Foundation | Jackie Aina,Jackie Aina,18.24.01,2568313,135207,17920,5.26,3.5,2.48,2.24,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.30.04,5400021,169027,24287,3.13,3.5,3.6,3.67,true
I8Umj580ls0,Trump Claims He Would Have 'Run' Into The School,The Late Show with Stephen Colbert,18.28.02,2311760,34425,9453,1.49,3.5,4.05,5.46,true
_EvMYEfF_hQ,Stranger Things Cast Answer the Web's Most Searched Questions | WIRED,WIRED,17.23.11,8951919,360340,24248,4.03,3.48,3.99,3.77,true
VRJmcxCrAOA,Real Life Trick Shots 2 | Dude Perfect,Dude Perfect,18.30.01,29090799,1017919,51282,3.5,3.48,3.19,2.56,true
iN8zmmCRqUA,$3 Fries Vs. $100 Fries,BuzzFeedVideo,18.25.05,8118796,158858,20320,1.96,3.48,2.99,3.07,true
KONe4SNFA64,Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue,Vogue,18.07.05,6604264,490629,22431,7.43,3.48,3.47,3.07,true
0r-zYs6NQu8,What If You Didn't Sleep For A Week? ft. TheOdd1sOut,Life Noggin,18.27.03,1688171,65232,19494,3.86,3.47,4.42,4.85,true
exsOim0Lyl4,President Donald Trump’s State of the Union Address 2018 (Full) | NBC News,NBC News,18.05.02,1799618,22413,5758,1.25,3.47,4.33,3.8,true
3BJU2drrtCM,How a TV Works in Slow Motion - The Slow Mo Guys,The Slow Mo Guys,18.22.01,8611250,398284,18069,4.63,3.45,3.97,3.75,true
QbDuBTWrU-o,My House Burned Down,William Osman,17.11.12,1068653,77351,16451,7.24,3.45,3.25,3.52,true
uBYzYji4rmE,Honest Trailers - Black Panther,Screen Junkies,18.22.05,4741254,111082,16644,2.34,3.45,2.93,2.94,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.10.03,6003188,118040,8894,1.97,3.45,2.86,3.19,true
4kDklB6-69Q,Poo Bear ft. Justin Bieber & Jay Electronica - Hard 2 Face Reality (Lyric Video),Hannah Stocking,18.22.04,26063429,778355,58747,2.99,3.44,3.18,2.99,true
NaY91YjVbEM,Musical Genre Challenge with Ariana Grande,The Tonight Show Starring Jimmy Fallon,18.03.05,7172963,265719,14870,3.7,3.44,4.53,4.29,true
exsOim0Lyl4,President Donald Trump’s State of the Union Address 2018 (Full) | NBC News,NBC News,18.04.02,1781503,22171,5508,1.24,3.43,4.28,3.62,true
6ZfuNTqbHE8,Marvel Studios' Avengers: Infinity War Official Trailer,Marvel Entertainment,17.07.12,89930713,2606662,347982,2.9,3.43,3.11,3.19,true
J_CFBjAyPWE,Red Velvet 레드벨벳 'Bad Boy' MV,SMTOWN,18.03.02,19392316,1040557,126148,5.37,3.43,2.1,2.14,true
kton-qrKNLc,Meghan Trainor - No Excuses,MeghanTrainorVEVO,18.16.03,19998243,371137,23556,1.86,3.42,2.52,2.23,true
TudhYwBrgYg,Pastry Chef Attempts To Make Gourmet Skittles | Gourmet Makes | Bon Appétit,Bon Appétit,18.12.06,3995515,94730,7997,2.37,3.41,3.45,3.31,true
4cXsgT3ZcL8,Black Girls React to Tarte Shape Tape Foundation | Jackie Aina,Jackie Aina,18.23.01,2497025,133099,17807,5.33,3.37,2.42,2.21,true
uBYzYji4rmE,Honest Trailers - Black Panther,Screen Junkies,18.21.05,4667964,109941,16446,2.36,3.37,2.88,2.88,true
7bfS6seiLhk,The Kissing Booth | Official Trailer [HD] | Netflix,Netflix,18.07.05,5292777,113889,4299,2.15,3.37,2.47,0.67,true
EhSXsTSNDyo,5 Seconds Of Summer - Want You Back (Official Video),5SOSVEVO,18.14.04,8025153,381842,27379,4.76,3.36,1.61,0.9,true
exsOim0Lyl4,President Donald Trump’s State of the Union Address 2018 (Full) | NBC News,NBC News,18.03.02,1751640,21819,7092,1.25,3.36,4.2,4.79,true
P3Bd3HUMkyU,First Look at Nintendo Labo,Nintendo,18.23.01,9585315,262387,67833,2.74,3.34,3.29,3.07,true
II-OP6vdMs8,"#MeToo Backlash | January 17, 2018 Act 1 | Full Frontal on TBS",Full Frontal with Samantha Bee,18.25.01,1357946,18388,6082,1.35,3.33,3.08,2.27,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.09.03,5835993,115373,8875,1.98,3.33,2.77,3.18,true
vn9mMeWcgoM,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,17.13.12,35342725,536651,70272,1.52,3.33,3.13,3.47,true
QbDuBTWrU-o,My House Burned Down,William Osman,17.10.12,1044442,76351,16251,7.31,3.33,3.19,3.47,true
0bSE-rh7jFg,When the girl you're wrestling has a tough little brother  - 979280,RM Videos,17.18.12,773628,804,136,0.1,3.32,0.32,0.31,true
6ZfuNTqbHE8,Marvel Studios' Avengers: Infinity War Official Trailer,Marvel Entertainment,17.06.12,87449453,2584672,341571,2.96,3.31,3.08,3.12,true
fuHcdFPBKy0,YOUTUBERS REACT TO YOUTUBE REWIND 2017,FBE,17.13.12,5319685,95924,12613,1.8,3.3,1.0,0.04,true
iN8zmmCRqUA,$3 Fries Vs. $100 Fries,BuzzFeedVideo,18.24.05,7779877,155355,19897,2.0,3.29,2.9,2.99,true
OQkfDJ2zVNo,Trump Calls Non-White Countries S**tholes: The Daily Show,The Daily Show with Trevor Noah,18.18.01,4089878,63682,33355,1.56,3.28,2.97,3.48,true
IBVo8dfqTBc,Rey Mysterio makes a shocking return in the Royal Rumble Match: Royal Rumble 2018 (WWE Network),WWE,18.02.02,10130930,176613,18134,1.74,3.28,4.28,2.89,true
Gs26bZTRkdU,8 Survival Myths That Will Definitely Make Things Worse,SciShow,18.25.05,732303,23008,2103,3.14,3.28,2.96,1.13,true
NKmGVE85GUU,Why can't you divide by zero? - TED-Ed,TED-Ed,18.04.05,1188777,38810,3104,3.26,3.27,3.31,3.13,true
dNW0B0HsvVs,Solo: A Star Wars Story Official Teaser,Star Wars,18.07.02,8043038,171327,37068,2.13,3.27,3.59,3.85,true
L3ymBk6Vb04,Avengers: Infinity War Cast Sings The Marvel Bunch,The Tonight Show Starring Jimmy Fallon,18.30.04,6893619,282829,10728,4.1,3.27,4.86,2.91,true
k6NTcNFjVjE,Shaun White wins halfpipe gold with epic final run,NBC Sports,18.15.02,1515901,20960,2323,1.38,3.26,5.89,3.03,true
exsOim0Lyl4,President Donald Trump’s State of the Union Address 2018 (Full) | NBC News,NBC News,18.02.02,1706319,21235,6684,1.24,3.26,4.08,4.49,true
wzKL-bQKcgA,Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,Lele Pons,17.20.12,15183821,801481,42374,5.28,3.24,3.42,3.25,true
0XuOkYlUWIs,13 Reasons Why: Season 2 | Official Trailer [HD] | Netflix,Netflix,18.11.05,5127308,193628,18906,3.78,3.24,4.61,5.01,true
0r-zYs6NQu8,What If You Didn't Sleep For A Week? ft. TheOdd1sOut,Life Noggin,18.26.03,1606383,62914,18607,3.92,3.23,4.2,4.57,true
L8gV7LSt6sI,Fallout 76 Trailer - E3 2018,IGN,18.13.06,1964004,49383,8457,2.51,3.23,3.62,2.5,true
Am6NHDbj6XA,Donald Glover on This is America Music Video,Jimmy Kimmel Live,18.20.05,6492425,105915,3623,1.63,3.23,2.56,0.17,true
uBYzYji4rmE,Honest Trailers - Black Panther,Screen Junkies,18.20.05,4539805,107953,16124,2.38,3.22,2.78,2.79,true
t5Lz14wu1uw,ready player one,ProZD,17.19.12,3180207,77590,5718,2.44,3.22,0.71,2.44,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.25.03,3523600,56317,32566,1.6,3.22,3.53,2.16,true
VRJmcxCrAOA,Real Life Trick Shots 2 | Dude Perfect,Dude Perfect,18.29.01,27915532,1001244,50171,3.59,3.21,3.09,2.42,true
TudhYwBrgYg,Pastry Chef Attempts To Make Gourmet Skittles | Gourmet Makes | Bon Appétit,Bon Appétit,18.11.06,3812642,91885,7815,2.41,3.21,3.31,3.21,true
nRafaCcfrcI,73 Questions With Liza Koshy | Vogue,Vogue,17.21.11,6197393,476724,23008,7.69,3.21,3.35,3.17,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.24.03,3512790,56242,32475,1.6,3.21,3.52,2.15,true
QbDuBTWrU-o,My House Burned Down,William Osman,17.09.12,1014674,74889,16121,7.38,3.19,3.1,3.43,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.23.03,3498559,56096,32409,1.6,3.19,3.51,2.14,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.08.03,5645974,112406,8661,1.99,3.19,2.67,3.08,true
NKmGVE85GUU,Why can't you divide by zero? - TED-Ed,TED-Ed,18.03.05,1169720,38386,3072,3.28,3.18,3.25,3.08,true
SbrOMrjhyvI,"SERENITY Official Trailer (2018) Matthew McConaughey, Anne Hathaway Movie HD",ONE Media,18.14.06,5587218,33110,4007,0.59,3.18,1.95,1.94,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.22.03,3483180,55954,32268,1.61,3.18,3.5,2.13,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.01.06,42799458,564804,180913,1.32,3.18,3.0,3.04,true
4kDklB6-69Q,Poo Bear ft. Justin Bieber & Jay Electronica - Hard 2 Face Reality (Lyric Video),Hannah Stocking,18.21.04,24404841,753578,57571,3.09,3.18,3.05,2.92,true
-oOlAGKBXnA,I Won't Wear A Jacket,Gus Johnson,17.18.12,1618811,53446,2899,3.3,3.17,2.86,2.71,true
II-OP6vdMs8,"#MeToo Backlash | January 17, 2018 Act 1 | Full Frontal on TBS",Full Frontal with Samantha Bee,18.24.01,1317991,18046,6146,1.37,3.17,2.98,2.3,true
OQkfDJ2zVNo,Trump Calls Non-White Countries S**tholes: The Daily Show,The Daily Show with Trevor Noah,18.17.01,3988288,62784,32865,1.57,3.17,2.91,3.42,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.31.05,42667467,564046,180469,1.32,3.17,3.0,3.03,true
6ZfuNTqbHE8,Marvel Studios' Avengers: Infinity War Official Trailer,Marvel Entertainment,17.05.12,84281319,2555411,339708,3.03,3.17,3.04,3.1,true
EeNrUTiwZVw,Best & Worst Dressed 2018 Golden Globes (Dirty Laundry),Clevver Style,18.12.01,850863,16191,1909,1.9,3.16,1.1,2.62,true
Wzq4qbNRFrw,HIGH SCHOOL IN 2008 VS 2018,Smosh,18.11.06,3205037,84378,7554,2.63,3.15,2.39,1.86,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.21.03,3461818,55771,32161,1.61,3.15,3.49,2.12,true
Am6NHDbj6XA,Donald Glover on This is America Music Video,Jimmy Kimmel Live,18.19.05,6350957,104500,3552,1.65,3.14,2.52,0.16,true
4cXsgT3ZcL8,Black Girls React to Tarte Shape Tape Foundation | Jackie Aina,Jackie Aina,18.22.01,2368648,129352,17477,5.46,3.14,2.31,2.15,true
nWZMfPP34g8,BITTEN by a GIANT DESERT CENTIPEDE!,Brave Wilderness,17.28.12,6187457,178243,42681,2.88,3.13,3.66,3.65,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.30.05,42240836,561273,179053,1.33,3.13,2.98,3.01,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.20.03,3432865,55495,31927,1.62,3.12,3.47,2.1,true
qoPCbB_uGMw,How to Do the Invisible Box Challenge,Inside Edition,17.13.12,1529545,20063,1229,1.31,3.12,2.07,0.2,true
__4c1JCHvaQ,Logic Solves a Rubik's Cube While Eating Spicy Wings | Hot Ones,First We Feast,17.12.12,3645622,188490,20594,5.17,3.12,3.95,3.22,true
D7plDibrP1U,Father on worst nightmare of daughter trapped in school during shooting,CBS News,18.20.02,2591777,12534,12451,0.48,3.12,3.29,2.43,true
P3Bd3HUMkyU,First Look at Nintendo Labo,Nintendo,18.22.01,9092765,256492,66410,2.82,3.12,3.19,2.99,true
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,18.29.05,14890847,142231,6042,0.96,3.12,2.84,2.7,true
s31XTrGJchQ,James Bay - Us,JamesBayVEVO,18.14.05,14444272,115979,2190,0.8,3.11,2.55,1.61,true
Wzq4qbNRFrw,HIGH SCHOOL IN 2008 VS 2018,Smosh,18.10.06,3182327,84075,7546,2.64,3.11,2.37,1.85,true
-oOlAGKBXnA,I Won't Wear A Jacket,Gus Johnson,17.17.12,1591563,52702,2869,3.31,3.1,2.8,2.67,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.29.05,41889604,558953,178012,1.33,3.1,2.96,2.99,true
rYzLh2QuraQ,Match the Dog to Their Owner - Lineup,Cut,18.16.01,2507336,75983,4118,3.03,3.1,3.18,3.13,true
7LjC-nUPrNg,Kids Try 100 Years of the Most Expensive Foods | Bon Appétit,Bon Appétit,18.17.01,3708663,40325,7858,1.09,3.1,0.86,3.24,true
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,18.28.05,14804684,141716,6030,0.96,3.1,2.83,2.69,true
NKmGVE85GUU,Why can't you divide by zero? - TED-Ed,TED-Ed,18.02.05,1149291,37978,3057,3.3,3.09,3.19,3.05,true
rFAddL8g8mw,I Went To Japan To Make The Most Difficult Omelet,Tasty,18.05.06,3947222,155027,8760,3.93,3.09,3.64,4.03,true
oMCijY1XGlQ,Playing Deadpool With Ryan Reynolds!,jacksepticeye,18.09.06,7547432,444203,40677,5.89,3.09,3.04,2.96,true
5ek2W8hUvGw,My Sister in Real Life,itsAlexClark,18.17.05,2500743,86444,6521,3.46,3.08,2.74,1.29,true
oMCijY1XGlQ,Playing Deadpool With Ryan Reynolds!,jacksepticeye,18.08.06,7527138,443487,40639,5.89,3.08,3.03,2.95,true
TudhYwBrgYg,Pastry Chef Attempts To Make Gourmet Skittles | Gourmet Makes | Bon Appétit,Bon Appétit,18.10.06,3693414,89889,7685,2.43,3.08,3.22,3.14,true
FhllRWReNEE,Melting Every Lipstick From Sephora Together,Safiya Nygaard,18.22.04,7645235,402569,383762,5.27,3.08,3.37,4.58,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.19.03,3392787,55082,31457,1.62,3.07,3.44,2.05,true
oMCijY1XGlQ,Playing Deadpool With Ryan Reynolds!,jacksepticeye,18.07.06,7506773,442802,40630,5.9,3.07,3.03,2.95,true
0r-zYs6NQu8,What If You Didn't Sleep For A Week? ft. TheOdd1sOut,Life Noggin,18.25.03,1554217,62068,18162,3.99,3.07,4.12,4.43,true
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,18.26.05,14604189,140433,6030,0.96,3.06,2.8,2.69,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.28.05,41402287,555721,176590,1.34,3.06,2.94,2.96,true
f2MZnJlDJ4c,Kevin Hart Leads 2018 NBA All-Star Game Introductions | Team LeBron & Team Stephen,NBA,18.20.02,1811383,18112,2107,1.0,3.06,2.95,2.9,true
9DUfFHaUpxg,The Voice Behind 250 of Your Favorite Cartoons,Great Big Story,18.25.03,1732872,46176,2662,2.66,3.05,3.5,1.27,true
kton-qrKNLc,Meghan Trainor - No Excuses,MeghanTrainorVEVO,18.15.03,18323783,356785,23038,1.95,3.05,2.38,2.16,true
7bfS6seiLhk,The Kissing Booth | Official Trailer [HD] | Netflix,Netflix,18.06.05,4867096,105512,4104,2.17,3.04,2.24,0.62,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.07.03,5427727,109350,8372,2.01,3.04,2.57,2.95,true
D7plDibrP1U,Father on worst nightmare of daughter trapped in school during shooting,CBS News,18.19.02,2539078,12358,15778,0.49,3.04,3.24,3.22,true
iN8zmmCRqUA,$3 Fries Vs. $100 Fries,BuzzFeedVideo,18.23.05,7301276,149751,19230,2.05,3.03,2.75,2.86,true
0EPY1CKFecs,The True Messed Up Story of Pocahontas,CollegeHumor,18.30.03,2441222,58980,9696,2.42,3.02,2.07,3.57,true
nWZMfPP34g8,BITTEN by a GIANT DESERT CENTIPEDE!,Brave Wilderness,17.27.12,6032222,176157,42243,2.92,3.02,3.61,3.6,true
Am6NHDbj6XA,Donald Glover on This is America Music Video,Jimmy Kimmel Live,18.18.05,6167410,102465,3530,1.66,3.02,2.45,0.15,true
X6iJ0hPpGec,Learn to Break a Glass with Your Voice || Learn Quick,Mike Boyd,17.10.12,1182632,45478,4638,3.85,3.02,2.91,3.07,true
vn9mMeWcgoM,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,17.12.12,32814882,523448,66601,1.6,3.02,3.03,3.25,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.27.05,40757266,551457,174205,1.35,3.01,2.92,2.91,true
ttf_EzEkxBk,"Roy Halladay Plane Crash Video, Witnesses Say He Was Showboating | TMZ Sports",TMZSports,17.15.11,3505996,5934,5162,0.17,3.01,1.57,2.86,true
